Area,Direccion,CodigoPostal,Fecha,Precio,Habitaciones,Distacia,Banos,Carros,Terreno,Construccion,AnoConstriccion
Boroondara,4/76 Studley Park Rd,3101,11/1/2024,882000,3,5.6,2,2,0,141,1950
Boroondara,94 Argyle Rd,3101,11/1/2024,3550000,4,5.6,3,4,992,374,
Boroondara,73 Cobden St,3101,10/1/2024,1326000,2,5.6,1,2,405,80,
Boroondara,7 Clevedon Ct,3101,10/1/2024,1950000,4,5.6,2,2,400,251,2000
Boroondara,4 Franks Gr,3101,11/1/2024,2550000,4,5.6,2,2,603,220,
Boroondara,8 Merrion Pl,3101,10/1/2024,1878000,3,5.6,2,1,392,426,2015
Boroondara,75 Derby St,3101,,1910000,4,5.6,3,2,277,199,2016
Boroondara,17 Gladstone St,3101,11/1/2024,1410000,3,5.6,1,2,304,127,
Boroondara,31 Miller Gr,3101,12/1/2024,2310000,3,5.6,1,2,782,175,
Boroondara,88 Edgevale Rd,3101,11/1/2024,2315000,4,5.6,2,0,364,183,
Boroondara,1/204 Brougham St,3101,12/1/2024,800000,3,5.6,2,2,848,97,1970
Boroondara,23 Grange Rd,3101,11/1/2024,4850000,5,5.6,4,4,957,400,
Boroondara,15 Barry St,3101,,,6,5.6,6,3,1334,365,
Boroondara,4/35 Studley Park Rd,3101,11/1/2024,580000,2,5.6,1,1,0,90,1970
Boroondara,3 Oshaughnessy St,3101,12/1/2024,1905000,3,5.6,2,2,591,190,
Boroondara,2/120 Princess St,3101,10/1/2024,478000,2,5.6,1,1,0,51,1970
Boroondara,3/75 Alfred St,3101,,672000,2,5.6,1,1,0,77,1966
Boroondara,33 Argyle Rd,3101,10/1/2024,2286000,4,5.6,3,2,712,237,1975
Boroondara,71 Peel St,3101,,1575000,3,5.6,2,2,397,80,
Boroondara,11/48 Princess St,3101,12/1/2024,590000,2,5.6,1,1,0,80,1975
Boroondara,56 Cecil St,3101,11/1/2024,2350000,4,5.6,2,2,861,358,1983
Boroondara,302 Cotham Rd,3101,11/1/2024,1312000,4,5.6,2,1,687,180,1955
Boroondara,4/34 Dean St,3101,10/1/2024,890000,2,5.6,2,1,89,87,1965
Boroondara,74 Gladstone St,3101,10/1/2024,1331000,2,5.6,1,1,424,89,
Boroondara,21 Grandview Tce,3101,10/1/2024,1800000,4,5.6,2,2,586,187,
Boroondara,2A Churchill St,3101,,1476000,3,5.6,2,2,288,203,1997
Boroondara,30 College Pde,3101,10/1/2024,2590000,4,5.6,2,2,660,215,
Boroondara,176 Cotham Rd,3101,12/1/2024,,4,5.6,2,2,717,225,
Boroondara,45 Stevenson St,3101,,2265000,4,5.6,1,1,650,242,
Boroondara,24 Fitzwilliam St,3101,10/1/2024,1975000,3,5.6,2,1,230,350,
Boroondara,176 Peel St,3101,12/1/2024,2550000,5,5.6,4,2,597,342,2016
Boroondara,2/37 Wills St,3101,10/1/2024,1330000,3,5.6,2,2,205,184,1995
Boroondara,7a Peel St,3101,10/1/2024,1450000,3,5.6,2,2,247,204,1998
Boroondara,61 Molesworth St,3101,11/1/2024,3650000,3,5.6,2,3,1353,282,1960
Boroondara,5/13 Hope Ct,3101,11/1/2024,551000,2,5.6,1,2,0,86,1992
Boroondara,51 Princess St,3101,10/1/2024,2460000,4,5.6,4,2,737,293,
Boroondara,80 Brougham St,3101,11/1/2024,2850000,4,5.6,2,4,690,248,
Boroondara,68 Mary St,3101,10/1/2024,2425000,5,5.6,2,2,534,237,
Boroondara,2/27 Pakington St,3101,10/1/2024,610000,2,5.6,1,1,745,72,1968
Boroondara,2/78 Studley Park Rd,3101,10/1/2024,955000,3,5.6,2,2,140,121,1980
Boroondara,3/99 Earl St,3101,10/1/2024,,2,5.6,1,1,124,86,1992
Boroondara,5/93 Princess St,3101,11/1/2024,732000,3,5.6,1,1,904,110,1980
Boroondara,75 Earl St,3101,11/1/2024,2875000,2,5.6,1,1,1065,90,
Boroondara,60 Childers St,3101,,1500000,3,5.6,1,2,857,130,
Boroondara,18 Collins St,3101,10/1/2024,1750000,4,5.6,3,2,641,230,2010
Boroondara,4/206 Cotham Rd,3101,10/1/2024,1100000,3,5.6,1,1,0,115,
Boroondara,33 Disraeli St,3101,,1440000,3,5.6,1,1,298,130,
Boroondara,27 Fernhurst Gr,3101,11/1/2024,2560000,4,5.6,3,4,670,346,1990
Boroondara,7 Heather Gr,3101,,2600000,5,5.6,2,2,674,281,1959
Boroondara,69 Malin St,3101,,3280000,5,5.6,5,2,480,147,1979
Boroondara,6/108 Walpole St,3101,12/1/2024,620000,3,5.6,1,1,0,112,1970
Boroondara,31 Argyle Rd,3101,12/1/2024,2600000,4,5.6,3,2,700,700,1992
Boroondara,17 Hartington St,3101,11/1/2024,2800000,5,5.6,2,3,920,241,
Boroondara,82 Parkhill Rd,3101,11/1/2024,1420000,3,5.6,2,2,275,153,1999
Boroondara,26 Queen St,3101,12/1/2024,1800000,3,5.6,2,1,336,139,
Boroondara,28/60 Harp Rd,3101,12/1/2024,395000,1,5.6,1,1,0,55,2005
Boroondara,49 Princess St,3101,11/1/2024,2250000,4,5.6,3,2,741,307,
Boroondara,43 Oswin St,3102,11/1/2024,2490000,4,7.5,2,2,712,14,
Boroondara,106 Kilby Rd,3102,10/1/2024,1950000,5,7.5,2,3,711,253,
Boroondara,2/37 Strathalbyn St,3102,,605000,2,7.5,1,1,0,83,1960
Boroondara,52 Frater St,3102,10/1/2024,1920000,3,7.5,1,2,672,152,
Boroondara,96 Kilby Rd,3102,12/1/2024,1615000,3,7.5,1,1,702,127,
Boroondara,62 Munro St,3102,10/1/2024,2081000,4,7.5,4,3,948,311,1960
Boroondara,36 Belford Rd,3102,10/1/2024,1315000,4,7.5,2,2,458,200,
Boroondara,2 Violet Gr,3102,11/1/2024,1750000,3,7.5,2,4,611,160,
Boroondara,17 Minogue St,3102,12/1/2024,2100000,5,7.5,3,2,695,360,1950
Boroondara,89 Kilby Rd,3102,10/1/2024,1300000,6,7.5,3,2,730,310,1968
Boroondara,36 Belford Rd,3102,12/1/2024,1315000,4,7.5,2,2,458,200,
Boroondara,3/14 Arden Ct,3102,11/1/2024,1620000,3,7.5,2,2,248,167,2012
Maribyrnong,3 Crefden St,3012,10/1/2024,615000,3,9.2,2,2,165,161,2007
Maribyrnong,27 Dunedin St,3012,10/1/2024,715000,3,9.2,1,1,576,128,1970
Maribyrnong,32 Ringtail Cct,3012,11/1/2024,826000,4,9.2,2,2,308,185,2012
Maribyrnong,8/101 Ballarat Rd,3012,10/1/2024,,2,9.2,1,1,1972,63,1960
Maribyrnong,19 Norfolk St,3012,10/1/2024,,2,9.2,1,0,163,69,
Maribyrnong,12 Lindenow St,3012,10/1/2024,927000,2,9.2,1,4,524,139,
Maribyrnong,4/27 Baird St,3012,10/1/2024,695000,3,9.2,2,1,156,124,2012
Maribyrnong,21 Pullar St,3012,11/1/2024,490000,3,9.2,1,2,306,91,1960
Maribyrnong,2/120 Suffolk St,3012,,502000,2,9.2,1,1,144,79,2005
Maribyrnong,7 Wallace St,3012,10/1/2024,,3,9.2,2,1,239,121,1955
Maribyrnong,3/20 Burns St,3012,10/1/2024,,3,9.2,2,2,184,184,
Maribyrnong,67 Norfolk St,3012,10/1/2024,840000,3,9.2,1,1,584,81,
Maribyrnong,4/4 Crefden St,3012,11/1/2024,335000,2,9.2,1,1,0,70,2009
Maribyrnong,10 Thomson St,3012,10/1/2024,832000,3,9.2,1,2,300,125,1950
Maribyrnong,67 Ballarat Rd,3012,,646000,2,9.2,1,2,270,95,
Maribyrnong,1/166 Mitchell St,3012,,673000,3,9.2,1,2,285,107,
Maribyrnong,2/48 Inkerman St,3012,10/1/2024,600000,2,9.2,1,2,127,112,
Maribyrnong,45 Radio St,3012,10/1/2024,695000,3,9.2,1,2,214,146,2007
Maribyrnong,48/48 Eucalyptus Dr,3012,12/1/2024,349000,2,9.2,1,1,0,69,2011
Maribyrnong,2/32 Burns St,3012,,555000,3,9.2,1,2,210,121,2012
Maribyrnong,17/46 Eucalyptus Dr,3012,11/1/2024,352500,2,9.2,1,1,15100,66,2012
Maribyrnong,4 Maple St,3012,11/1/2024,1350000,5,9.2,3,2,527,358,2009
Maribyrnong,32c Burns St,3012,10/1/2024,510000,2,9.2,1,2,118,91,2014
Maribyrnong,4/6 Crefden St,3012,12/1/2024,360000,2,9.2,2,1,0,90,
Maribyrnong,1/12 Clarendon St,3012,,490000,3,9.2,1,2,269,80,1960
Maribyrnong,171 Mitchell St,3012,12/1/2024,675000,4,9.2,1,1,595,80,1950
Maribyrnong,13 Burns St,3012,12/1/2024,,3,9.2,1,3,381,121,
Maribyrnong,2/13 Radio St,3012,12/1/2024,600000,2,9.2,2,1,145,112,2012
Maribyrnong,14 Howard St,3012,11/1/2024,773000,4,9.2,1,2,333,137,1970
Stonnington,35 Dixon St,3144,10/1/2024,2050000,3,7.4,2,1,231,180,
Stonnington,3 Plant St,3144,11/1/2024,3460000,4,7.4,2,2,502,309,2016
Stonnington,67 Wheatland Rd,3144,,2400000,4,7.4,2,2,586,195,
Stonnington,11 Eva St,3144,12/1/2024,2025000,3,7.4,2,2,396,105,
Stonnington,8/7 Warner St,3144,11/1/2024,611000,2,7.4,1,1,0,68,2008
Stonnington,41 Horace St,3144,10/1/2024,3800000,4,7.4,3,2,587,392,2016
Stonnington,3/2 Cawkwell St,3144,,1390000,3,7.4,2,1,227,181,1995
Stonnington,22 Milton Pde,3144,12/1/2024,,3,7.4,1,3,696,128,
Stonnington,29/202 Wattletree Rd,3144,10/1/2024,,2,7.4,1,1,0,80,1970
Stonnington,14 Woodmason St,3144,11/1/2024,1437000,3,7.4,1,1,313,132,
Stonnington,6/20 Johnstone St,3144,10/1/2024,500000,2,7.4,1,1,0,54,1970
Stonnington,34 Johnstone St,3144,10/1/2024,3400000,5,7.4,3,4,807,339,
Stonnington,10 Woodmason St,3144,10/1/2024,2355000,3,7.4,2,4,471,235,1985
Stonnington,18 Soudan St,3144,12/1/2024,4240000,5,7.4,3,3,580,320,
Stonnington,7 Hunter St,3144,10/1/2024,1326000,2,7.4,1,0,254,100,
Stonnington,3 Mary St,3144,12/1/2024,4525000,4,7.4,4,2,716,159,
Stonnington,20 Gordon Gr,3144,,1965000,4,7.4,2,1,300,185,
Stonnington,50 Hunter St,3144,12/1/2024,3470000,4,7.4,3,2,585,248,
Stonnington,8/6 Irving St,3144,10/1/2024,,2,7.4,1,1,0,91,1967
Stonnington,3/197 Wattletree Rd,3144,10/1/2024,2325000,5,7.4,3,2,501,233,2006
Stonnington,5a Ewart St,3144,11/1/2024,1970000,3,7.4,2,1,246,106,
Stonnington,11 Childers Rd,3144,12/1/2024,1475000,2,7.4,1,1,232,95,2001
Stonnington,1/58 Cawkwell St,3144,10/1/2024,,2,7.4,1,1,0,74,1971
Stonnington,9 Chanak St,3145,10/1/2024,1490000,3,11.2,1,1,322,137,
Stonnington,1/13 Goode St,3145,10/1/2024,1210000,3,11.2,2,1,337,146,1993
Stonnington,78 Emo Rd,3145,12/1/2024,2355000,4,11.2,2,3,0,223,
Stonnington,11 Findon St,3145,,1036000,2,11.2,1,1,310,102,
Stonnington,16A Manning Rd,3145,11/1/2024,,3,11.2,3,1,376,254,
Stonnington,35 Warley Rd,3145,,2350000,5,11.2,2,2,567,327,
Stonnington,12 Hilda St,3145,10/1/2024,2200000,4,11.2,3,2,567,215,
Stonnington,3/6 Peverill St,3145,11/1/2024,790000,2,11.2,1,2,196,109,1970
Stonnington,5 Anfield Ct,3145,10/1/2024,1185000,4,11.2,2,2,797,180,1950
Stonnington,38 MacGregor St,3145,,1837000,3,11.2,2,1,769,196,
Stonnington,3/406 Wattletree Rd,3145,10/1/2024,1253000,3,11.2,2,1,216,135,1994
Stonnington,14/410 Waverley Rd,3145,,922000,3,11.2,2,2,0,138,2000
Stonnington,8 Ash Gr,3145,,4802500,5,11.2,2,4,837,267,
Stonnington,2/919 Dandenong Rd,3145,11/1/2024,350000,1,11.2,1,1,0,117,1975
Stonnington,50 The Boulevard,3145,11/1/2024,1555000,3,11.2,2,2,691,150,1950
Stonnington,69 Beaver St,3145,,2123000,4,11.2,3,2,412,254,
Stonnington,8 MacGregor St,3145,,1700000,4,11.2,3,2,365,110,
Stonnington,24 Prior Rd,3145,11/1/2024,1150000,2,11.2,1,2,604,119,1960
Stonnington,2 Tennyson St,3145,11/1/2024,2001000,4,11.2,2,2,526,243,
Stonnington,29 MacGregor St,3145,11/1/2024,1915000,3,11.2,2,2,700,126,
Stonnington,2/25 Fisher St,3145,12/1/2024,1135000,3,11.2,3,2,0,130,1988
Stonnington,1/14 Durward Rd,3145,10/1/2024,1240000,4,11.2,2,2,310,180,1990
Stonnington,2/14 Durward Rd,3145,12/1/2024,1120000,3,11.2,2,2,181,151,1990
Stonnington,558 Waverley Rd,3145,,1500000,3,11.2,1,2,888,165,
Stonnington,3/2 Kardella St,3145,11/1/2024,707500,3,11.2,1,1,170,83,1975
Stonnington,5/417 Wattletree Rd,3145,12/1/2024,835000,2,11.2,1,1,0,118,
Stonnington,17A Findon St,3145,10/1/2024,,3,11.2,2,1,400,152,
Stonnington,1 Villers Sq,3145,,1580000,4,11.2,2,1,504,260,
Stonnington,4/24 Hyslop Pde,3145,11/1/2024,820000,2,11.2,2,1,0,104,2013
Stonnington,4/16 Repton Rd,3145,12/1/2024,480000,2,11.2,1,1,0,74,1970
Stonnington,2/16 Beaver St,3145,12/1/2024,1370000,3,11.2,2,2,323,204,
Stonnington,2b Brunel St,3145,10/1/2024,,3,11.2,2,2,234,201,1998
Stonnington,3/907 Dandenong Rd,3145,10/1/2024,,1,11.2,1,1,0,42,2013
Stonnington,66 Argyll St,3145,11/1/2024,1100000,3,11.2,1,2,645,126,1960
Stonnington,5/25 Clarence St,3145,,373000,1,11.2,1,1,0,38,1965
Stonnington,2D Paxton St,3145,10/1/2024,2560000,4,11.2,3,2,427,337,2012
Stonnington,48 The Boulevard,3145,10/1/2024,960000,3,11.2,2,1,310,114,1970
Stonnington,5/80 Burke Rd,3145,11/1/2024,315000,1,11.2,1,1,0,46,
Stonnington,22 Ellison St,3145,12/1/2024,1297000,3,11.2,1,1,333,147,
Stonnington,10/1810 Malvern Rd,3145,11/1/2024,1015000,3,11.2,2,2,0,134,2013
Stonnington,3/5 Peak St,3145,12/1/2024,523000,2,11.2,1,1,0,62,1960
Stonnington,15 Prior Rd,3145,10/1/2024,1335000,3,11.2,2,2,606,133,1965
Stonnington,15/5 Warley Rd,3145,12/1/2024,425000,2,11.2,1,1,0,57,1997
Stonnington,1/380 Waverley Rd,3145,11/1/2024,1670000,3,11.2,2,1,375,155,
Stonnington,401A Waverley Rd,3145,12/1/2024,1350000,4,11.2,3,2,222,90,2010
Stonnington,23 Darling Rd,3145,12/1/2024,1650000,3,11.2,1,2,764,114,
Stonnington,20a Thurso St,3145,,950000,3,11.2,1,1,288,132,1999
Stonnington,21 Virginia Gr,3145,11/1/2024,1782500,3,11.2,1,2,615,126,1950
Stonnington,1c Wilmot St,3145,10/1/2024,650000,2,11.2,2,1,0,120,2015
Maribyrnong,6 Londrew Ct,3032,10/1/2024,975000,3,8.7,1,2,597,154,1970
Maribyrnong,6 Kynoch La,3032,11/1/2024,560000,3,8.7,2,2,77,115,2004
Maribyrnong,8/42 Wests Rd,3032,12/1/2024,355000,2,8.7,1,1,0,88,2004
Maribyrnong,18 Blair St,3032,11/1/2024,550000,3,8.7,2,2,77,138,2000
Maribyrnong,104 Gatehouse Pl,3032,11/1/2024,,2,8.7,1,2,5661,103,
Maribyrnong,8/10 Middle Rd,3032,,399000,2,8.7,1,1,904,53,1985
Maribyrnong,19 Warrs Rd,3032,12/1/2024,1105000,3,8.7,1,4,762,142,1950
Maribyrnong,5 Kallara Gr,3032,12/1/2024,,3,8.7,1,2,250,132,2000
Maribyrnong,3/6 Randall St,3032,12/1/2024,662500,3,8.7,2,2,202,121,2006
Maribyrnong,44 Blair St,3032,,410000,2,8.7,1,2,53,71,2000
Maribyrnong,28 Kellaway St,3032,,920000,3,8.7,1,2,689,110,
Maribyrnong,33 Newstead St,3032,10/1/2024,1320000,3,8.7,2,2,645,211,
Maribyrnong,4 Platypus Ct,3032,12/1/2024,1150000,5,8.7,3,2,446,286,2002
Maribyrnong,12 Marin La,3032,11/1/2024,847000,3,8.7,2,2,222,200,2002
Maribyrnong,104/5 Ordnance Res,3032,10/1/2024,400000,2,8.7,1,2,3967,87,2007
Maribyrnong,26 Mitchell St,3032,10/1/2024,1072000,3,8.7,2,2,1396,175,1955
Maribyrnong,4/105 Raleigh Rd,3032,10/1/2024,510000,2,8.7,2,1,176,142,2010
Maribyrnong,112 Edgewater Bvd,3032,10/1/2024,,3,8.7,2,2,151,3,2010
Maribyrnong,3/26 Middle Rd,3032,,570000,2,8.7,1,2,98,128,2009
Maribyrnong,7/13 Navigator St,3032,10/1/2024,335000,2,8.7,1,1,0,99,
Maribyrnong,12 Newstead St,3032,10/1/2024,1900000,4,8.7,3,8,865,374,2013
Maribyrnong,20/9 Fabian Ct,3032,11/1/2024,429000,2,8.7,1,1,83,88,1980
Maribyrnong,23/4 Wests Rd,3032,10/1/2024,456000,3,8.7,2,2,4977,95,2005
Maribyrnong,705/60 Edgewater Bvd,3032,10/1/2024,566000,2,8.7,2,1,3014,80,2012
Maribyrnong,19/9 Fabian Ct,3032,10/1/2024,408000,2,8.7,1,1,85,84,1980
Maribyrnong,211/20 Pier La,3032,10/1/2024,470000,2,8.7,2,1,0,79,2011
Maribyrnong,6/4 Belvedere Cl,3032,10/1/2024,780000,3,8.7,3,2,173,184,2000
Maribyrnong,28 Blair St,3032,10/1/2024,440000,2,8.7,1,2,54,85,2000
Maribyrnong,2 Murnong St,3032,11/1/2024,1048700,4,8.7,2,2,452,245,1999
Maribyrnong,28 Blair St,3032,,400000,2,8.7,1,2,54,85,2000
Maribyrnong,33 River St,3032,11/1/2024,1215000,4,8.7,3,4,613,142,1950
Maribyrnong,23 Duffy St,3032,10/1/2024,1180000,4,8.7,3,2,688,166,1960
Maribyrnong,9 Lyric St,3032,10/1/2024,1117000,4,8.7,3,2,325,207,2005
Maribyrnong,4/47 Middle Rd,3032,10/1/2024,420000,2,8.7,1,1,0,68,1970
Maribyrnong,329 Gordon St,3032,12/1/2024,770000,4,8.7,2,2,215,231,2000
Maribyrnong,7 Pridham St,3032,,1151000,5,8.7,2,5,694,232,1950
Maribyrnong,66 Raleigh Rd,3032,12/1/2024,,3,8.7,1,2,678,124,1950
Maribyrnong,110/44 Skyline Dr,3032,,570000,2,8.7,2,1,3014,204,2012
Maribyrnong,75 Edgewater Bvd,3032,11/1/2024,820000,3,8.7,2,2,203,160,2006
Maribyrnong,39 Kellaway St,3032,11/1/2024,940000,3,8.7,1,1,695,141,
Maribyrnong,31 Monash St,3032,,1030000,4,8.7,2,1,573,196,
Maribyrnong,6 Ibis Pl,3032,11/1/2024,1230000,4,8.7,3,2,270,215,2009
Maribyrnong,12 Ibis Pl,3032,,884500,3,8.7,2,2,211,234,2005
Maribyrnong,21 Mitchell St,3032,11/1/2024,820000,3,8.7,1,4,578,176,2006
Melbourne,2306/265 Exhibition St,3000,10/1/2024,780000,2,2.8,2,1,0,85,1997
Melbourne,1501/87 Franklin St,3000,10/1/2024,535000,2,2.8,1,1,0,84,2001
Melbourne,3811/80 Abeckett St,3000,11/1/2024,450000,2,2.8,1,1,0,55,2014
Melbourne,405/270 King St,3000,10/1/2024,,2,2.8,1,0,0,66,1974
Melbourne,805/300 Swanston St,3000,10/1/2024,665000,2,2.8,1,1,0,80,2004
Melbourne,1615/250 Elizabeth St,3000,10/1/2024,386000,1,2.8,1,0,0,64,1976
Melbourne,49/2 Exhibition St,3000,,659000,1,2.8,1,1,0,59,2006
Melbourne,2111/620 Collins St,3000,10/1/2024,545000,2,2.8,1,1,0,67,2002
Melbourne,2206/60 Market St,3000,10/1/2024,,1,2.8,1,0,0,57,1960
Melbourne,308/16 Liverpool St,3000,11/1/2024,432000,1,2.8,1,1,0,51,2005
Melbourne,901/265 Exhibition St,3000,10/1/2024,750000,3,2.8,2,1,0,122,1998
Melbourne,208/108 Flinders St,3000,11/1/2024,375000,1,2.8,1,0,1414,47,2014
Melbourne,33/300 King St,3000,12/1/2024,680000,1,2.8,1,2,0,102,1965
Melbourne,1001/639 Little Bourke St,3000,,470000,2,2.8,1,2,0,55,
Melbourne,3301/288 Spencer St,3000,12/1/2024,650000,2,2.8,1,1,0,92,
Melbourne,715/300 Swanston St,3000,10/1/2024,483000,2,2.8,1,1,0,68,2004
Melbourne,32/2 Exhibition St,3000,10/1/2024,700000,1,2.8,1,1,0,64,
Melbourne,1206/483 Swanston St,3000,12/1/2024,520000,2,2.8,1,1,4051,68,2005
Melbourne,303/166 Flinders St,3000,11/1/2024,,1,2.8,1,1,0,65,
Melbourne,507/325 Collins St,3000,11/1/2024,733000,2,2.8,2,1,0,94,1965
Melbourne,1003/265 Exhibition St,3000,12/1/2024,760000,3,2.8,2,1,0,89,1997
Melbourne,103/565 Flinders St,3000,10/1/2024,360000,2,2.8,1,1,1136,69,2009
Port Phillip,277 Danks St,3206,11/1/2024,2600000,3,4.1,1,1,279,133,
Port Phillip,198 Page St,3206,,2350000,3,4.1,1,2,277,132,
Port Phillip,2/61 Canterbury Rd,3206,,535000,2,4.1,1,1,760,58,
Port Phillip,6/82 Patterson St,3206,12/1/2024,,2,4.1,1,1,0,67,1970
Port Phillip,287 Richardson St,3206,12/1/2024,3120000,4,4.1,2,1,182,100,
Port Phillip,15 Fraser St,3206,12/1/2024,1025000,2,4.1,1,0,123,73,
Port Phillip,33 Nimmo St,3206,,1920000,2,4.1,1,0,152,82,
Port Phillip,171 Ashworth St,3206,11/1/2024,2623000,3,4.1,2,2,181,212,2010
Port Phillip,82 Hambleton St,3206,,1500000,3,4.1,2,1,151,165,
Port Phillip,98 Harold St,3206,11/1/2024,1630000,2,4.1,1,0,152,113,
Port Phillip,141 Richardson St,3206,12/1/2024,1910000,3,4.1,1,3,217,125,
Whitehorse,371 Elgar Rd,3127,11/1/2024,1320000,2,11.8,1,1,613,115,1950
Whitehorse,50/781 Whitehorse Rd,3127,12/1/2024,750000,2,11.8,2,2,0,80,2003
Whitehorse,48 Kenmare St,3127,12/1/2024,2588000,3,11.8,3,2,1149,225,
Whitehorse,4/30 Kenmare St,3127,11/1/2024,,5,11.8,4,2,355,25,1979
Whitehorse,42 View St,3127,10/1/2024,2200000,4,11.8,2,2,931,199,
Whitehorse,7/27 High St,3127,11/1/2024,1310000,3,11.8,2,2,330,148,2001
Whitehorse,12 Rostrevor Pde,3127,12/1/2024,2335000,4,11.8,2,2,813,170,
Whitehorse,6 Serpentine St,3127,10/1/2024,1815000,5,11.8,1,0,711,207,1950
Whitehorse,53/781 Whitehorse Rd,3127,10/1/2024,725000,2,11.8,2,2,0,116,2005
Whitehorse,72 Churchill St,3127,12/1/2024,3900000,4,11.8,2,6,2187,327,
Whitehorse,26 Serpentine St,3127,10/1/2024,1200000,3,11.8,2,2,255,152,2000
Whitehorse,47 Zetland Rd,3127,12/1/2024,1564000,3,11.8,2,2,640,117,1950
Whitehorse,11/781 Whitehorse Rd,3127,12/1/2024,520000,2,11.8,1,1,0,92,2005
Moonee Valley,504/26 Shuter St,3039,10/1/2024,670000,3,6.9,2,2,0,120,2000
Moonee Valley,21A Scotia St,3039,10/1/2024,1055000,3,6.9,2,2,0,189,2009
Moonee Valley,5/40 Young St,3039,11/1/2024,348000,2,6.9,1,1,0,63,2007
Moonee Valley,69 Aberfeldie St,3039,10/1/2024,1780000,4,6.9,3,2,615,201,
Moonee Valley,43 Chaucer St,3039,12/1/2024,1440000,3,6.9,2,1,287,196,
Moonee Valley,14 Scotia St,3039,,1225000,4,6.9,1,1,388,120,
Moonee Valley,5 Bent St,3039,12/1/2024,1445000,4,6.9,3,2,384,178,
Moonee Valley,82 Argyle St,3039,,990000,3,6.9,1,2,328,107,
Moonee Valley,76 Argyle St,3039,11/1/2024,1550000,3,6.9,2,3,477,258,2014
Moonee Valley,25 Buckley St,3039,10/1/2024,1170000,3,6.9,1,1,443,102,
Moonee Valley,101 Holmes Rd,3039,10/1/2024,1120000,4,6.9,1,1,571,138,
Moonee Valley,4 Addison St,3039,11/1/2024,1530000,4,6.9,2,1,431,152,
Moonee Valley,1/31 Holberg St,3039,,832000,3,6.9,2,2,214,111,1997
Moonee Valley,5/3 Lennox St,3039,12/1/2024,420000,2,6.9,1,1,0,82,1950
Moonee Valley,25 Mantell St,3039,10/1/2024,2400000,4,6.9,4,2,636,308,
Moonee Valley,106/26 Shuter St,3039,11/1/2024,565000,3,6.9,2,1,0,115,2001
Moonee Valley,3/16 Turner St,3039,12/1/2024,550000,2,6.9,1,1,0,85,1990
Moonee Valley,50 Wilson St,3039,12/1/2024,1211000,4,6.9,1,3,477,146,
Moonee Valley,24 Hotham St,3039,12/1/2024,1630000,3,6.9,2,0,408,199,
Moonee Valley,37 Lennox St,3039,11/1/2024,1160000,3,6.9,1,1,449,133,
Moonee Valley,61 Steele St,3039,12/1/2024,1361500,4,6.9,1,2,453,145,
Moonee Valley,19 Sussex St,3039,10/1/2024,945000,2,6.9,1,0,225,97,
Moonee Valley,6/7 York St,3039,11/1/2024,360000,1,6.9,1,1,0,54,1965
Moonee Valley,31 Bowen St,3039,12/1/2024,860000,2,6.9,1,1,301,80,
Moonee Valley,35 Addison St,3039,10/1/2024,1637000,4,6.9,1,3,539,190,
Moonee Valley,30 Tennyson St,3039,10/1/2024,1505000,3,6.9,2,2,249,168,2007
Moonee Valley,10/40 Young St,3039,,515000,2,6.9,1,1,1981,111,2006
Moonee Valley,13/110 Maribyrnong Rd,3039,10/1/2024,330000,2,6.9,1,1,0,39,2014
Moonee Valley,24 Steele St,3039,11/1/2024,1322000,4,6.9,1,1,549,192,
Moonee Valley,29 Winchester St,3039,,,2,6.9,1,1,228,125,
Moonee Valley,4 Lennox St,3039,,,3,6.9,1,0,307,136,
Moonee Valley,75 Scott St,3039,12/1/2024,1900000,5,6.9,3,2,646,261,
Moonee Valley,44 Vine St,3039,11/1/2024,2340000,5,6.9,3,3,619,372,2009
Moonee Valley,61 Athol St,3039,11/1/2024,1400000,3,6.9,2,2,394,160,
Moonee Valley,6 Robinson St,3039,10/1/2024,1640000,4,6.9,2,1,435,329,
Moonee Valley,38 Addison St,3039,11/1/2024,1480000,3,6.9,1,2,436,142,
Moonee Valley,6/9 St James St,3039,10/1/2024,410000,2,6.9,1,1,0,59,1970
Moonee Valley,18A Fanny St,3039,10/1/2024,980000,5,6.9,2,2,207,168,2004
Moonee Valley,54b Salisbury St,3039,12/1/2024,842500,3,6.9,2,1,216,156,1995
Moonee Valley,31 Wordsworth St,3039,11/1/2024,1345000,4,6.9,2,2,313,193,
Moonee Valley,16/51 Buckley St,3039,10/1/2024,265000,1,6.9,1,1,0,41,1970
Moonee Valley,3 Pattison St,3039,12/1/2024,849000,2,6.9,1,1,345,95,
Moonee Valley,35 Athol St,3039,10/1/2024,1425000,3,6.9,1,1,526,159,
Moonee Valley,36 Derby St,3039,12/1/2024,,3,6.9,2,1,310,287,
Moonee Valley,2/118 Holmes Rd,3039,10/1/2024,330000,2,6.9,1,1,0,54,1970
Moonee Valley,1/132 Pascoe Vale Rd,3039,11/1/2024,726000,4,6.9,2,1,67,145,2000
Moonee Valley,1a Ardmillan Rd,3039,,,3,6.9,2,1,283,222,2002
Moonee Valley,2/102 Bent St,3039,11/1/2024,,3,6.9,2,2,156,152,2000
Moonee Valley,36 Aberfeldie St,3039,,1725000,3,6.9,2,3,596,203,1950
Moonee Valley,4/6 Turner St,3039,10/1/2024,600000,2,6.9,1,1,166,81,1965
